ad_id,page_id,page_name,ad_snapshot_url,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,funding_entity,impressions_min,impressions_max,spend_min,spend_max,currency,ad_url,social_media_facebook,social_media_instagram,social_media_whatsapp,search_terms
1085621778537271,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=1085621778537271&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan para salvar y crear nuevos empleos: 
1) Apoyo directo a sectores productivos 
2) Créditos accesibles a las microempresas 
3) En los empleos públicos vamos a valorar el mérito y no el color político. #PrimeroLaGente",,,Spot economía,2020-10-03,2020-10-14,FRI,50000,59999.0,100,199,USD,https://www.facebook.com/ads/library/?id=1085621778537271,facebook,instagram,,286305325299682
412864949698647,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=412864949698647&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan para salvar y crear nuevos empleos: 
1) Apoyo directo a sectores productivos 
2) Créditos accesibles a las microempresas 
3) En los empleos públicos vamos a valorar el mérito y no el color político. #PrimeroLaGente",,,Spot economía,2020-10-03,2020-10-14,FRI,250000,299999.0,700,799,USD,https://www.facebook.com/ads/library/?id=412864949698647,facebook,instagram,,286305325299682
3462280387172074,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=3462280387172074&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan para salvar y crear nuevos empleos: 
1) Apoyo directo a sectores productivos 
2) Créditos accesibles a las microempresas 
3) En los empleos públicos vamos a valorar el mérito y no el color político. #PrimeroLaGente",,,Spot economía,2020-10-03,2020-10-14,FRI,350000,399999.0,1000,1499,USD,https://www.facebook.com/ads/library/?id=3462280387172074,facebook,instagram,,286305325299682
634918744081677,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=634918744081677&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan para salvar y crear nuevos empleos: 
1) Apoyo directo a sectores productivos 
2) Créditos accesibles a las microempresas 
3) En los empleos públicos vamos a valorar el mérito y no el color político. #PrimeroLaGente",,,Spot economía,2020-10-03,2020-10-14,FRI,400000,449999.0,1000,1499,USD,https://www.facebook.com/ads/library/?id=634918744081677,facebook,instagram,,286305325299682
957911408024797,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=957911408024797&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan de 4 puntos contra la pandemia: 
1) Más personal médico 
2) Más equipamiento
 3) Pruebas gratuitas
 4) Cuando la vacuna esté lista nos encargaremos de que llegue primero a los más necesitados.

Además, pondremos en marcha el tratamiento gratuito contra el cáncer. #PrimeroLaGente",,,,2020-10-03,2020-10-14,FRI,80000,89999.0,100,199,USD,https://www.facebook.com/ads/library/?id=957911408024797,facebook,instagram,,286305325299682
396208951772793,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=396208951772793&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan de 4 puntos contra la pandemia: 
1) Más personal médico 
2) Más equipamiento
 3) Pruebas gratuitas
 4) Cuando la vacuna esté lista nos encargaremos de que llegue primero a los más necesitados.

Además, pondremos en marcha el tratamiento gratuito contra el cáncer. #PrimeroLaGente",,,,2020-10-03,2020-10-14,FRI,70000,79999.0,100,199,USD,https://www.facebook.com/ads/library/?id=396208951772793,facebook,instagram,,286305325299682
2680050775595921,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=2680050775595921&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan de 4 puntos contra la pandemia: 
1) Más personal médico 
2) Más equipamiento
 3) Pruebas gratuitas
 4) Cuando la vacuna esté lista nos encargaremos de que llegue primero a los más necesitados.

Además, pondremos en marcha el tratamiento gratuito contra el cáncer. #PrimeroLaGente",,,,2020-10-03,2020-10-14,FRI,150000,174999.0,200,299,USD,https://www.facebook.com/ads/library/?id=2680050775595921,facebook,instagram,,286305325299682
727784561284016,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=727784561284016&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan de 4 puntos contra la pandemia: 
1) Más personal médico 
2) Más equipamiento
 3) Pruebas gratuitas
 4) Cuando la vacuna esté lista nos encargaremos de que llegue primero a los más necesitados.

Además, pondremos en marcha el tratamiento gratuito contra el cáncer. #PrimeroLaGente",,,,2020-10-03,2020-10-14,FRI,90000,99999.0,100,199,USD,https://www.facebook.com/ads/library/?id=727784561284016,facebook,instagram,,286305325299682
329399691654510,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=329399691654510&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan de 4 puntos contra la pandemia: 
1) Más personal médico 
2) Más equipamiento
 3) Pruebas gratuitas
 4) Cuando la vacuna esté lista nos encargaremos de que llegue primero a los más necesitados.

Además, pondremos en marcha el tratamiento gratuito contra el cáncer. #PrimeroLaGente",,,,2020-10-03,2020-10-14,FRI,70000,79999.0,100,199,USD,https://www.facebook.com/ads/library/?id=329399691654510,facebook,instagram,,286305325299682
1009057726275640,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=1009057726275640&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan de 4 puntos contra la pandemia: 
1) Más personal médico 
2) Más equipamiento
 3) Pruebas gratuitas
 4) Cuando la vacuna esté lista nos encargaremos de que llegue primero a los más necesitados.

Además, pondremos en marcha el tratamiento gratuito contra el cáncer. #PrimeroLaGente",,,,2020-10-03,2020-10-14,FRI,450000,499999.0,700,799,USD,https://www.facebook.com/ads/library/?id=1009057726275640,facebook,instagram,,286305325299682
338280437397178,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=338280437397178&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan de 4 puntos contra la pandemia: 
1) Más personal médico 
2) Más equipamiento
 3) Pruebas gratuitas
 4) Cuando la vacuna esté lista nos encargaremos de que llegue primero a los más necesitados.

Además, pondremos en marcha el tratamiento gratuito contra el cáncer. #PrimeroLaGente",,,,2020-10-03,2020-10-14,FRI,600000,699999.0,1000,1499,USD,https://www.facebook.com/ads/library/?id=338280437397178,facebook,instagram,,286305325299682
377683723253917,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=377683723253917&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan de 4 puntos contra la pandemia: 
1) Más personal médico 
2) Más equipamiento
 3) Pruebas gratuitas
 4) Cuando la vacuna esté lista nos encargaremos de que llegue primero a los más necesitados.

Además, pondremos en marcha el tratamiento gratuito contra el cáncer. #PrimeroLaGente",,,,2020-10-03,2020-10-14,FRI,500000,599999.0,1000,1499,USD,https://www.facebook.com/ads/library/?id=377683723253917,facebook,instagram,,286305325299682
2116142825184418,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=2116142825184418&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Pido tu voto para terminar con el fraude y la corrupción, porque la gente está primero.
 #PrimeroLaGente",,,,2020-10-04,2020-10-14,FRI,60000,69999.0,100,199,USD,https://www.facebook.com/ads/library/?id=2116142825184418,facebook,instagram,,286305325299682
742716802974702,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=742716802974702&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Pido tu voto para terminar con el fraude y la corrupción, porque la gente está primero.
 #PrimeroLaGente",,,,2020-10-03,2020-10-14,FRI,60000,69999.0,100,199,USD,https://www.facebook.com/ads/library/?id=742716802974702,facebook,instagram,,286305325299682
342474270423942,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=342474270423942&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Pido tu voto para terminar con el fraude y la corrupción, porque la gente está primero.
 #PrimeroLaGente",,,,2020-10-04,2020-10-14,FRI,100000,124999.0,200,299,USD,https://www.facebook.com/ads/library/?id=342474270423942,facebook,instagram,,286305325299682
3398211140225597,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=3398211140225597&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Pido tu voto para terminar con el fraude y la corrupción, porque la gente está primero.
 #PrimeroLaGente",,,,2020-10-04,2020-10-14,FRI,500000,599999.0,1000,1499,USD,https://www.facebook.com/ads/library/?id=3398211140225597,facebook,instagram,,286305325299682
727805548080394,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=727805548080394&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Pido tu voto para terminar con el fraude y la corrupción, porque la gente está primero.
 #PrimeroLaGente",,,,2020-10-04,2020-10-14,FRI,60000,69999.0,100,199,USD,https://www.facebook.com/ads/library/?id=727805548080394,facebook,instagram,,286305325299682
977825562690927,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=977825562690927&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Pido tu voto para terminar con el fraude y la corrupción, porque la gente está primero.
 #PrimeroLaGente",,,,2020-10-04,2020-10-14,FRI,60000,69999.0,100,199,USD,https://www.facebook.com/ads/library/?id=977825562690927,facebook,instagram,,286305325299682
756970584864242,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=756970584864242&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Pido tu voto para terminar con el fraude y la corrupción, porque la gente está primero.
 #PrimeroLaGente",,,,2020-10-04,2020-10-14,FRI,350000,399999.0,700,799,USD,https://www.facebook.com/ads/library/?id=756970584864242,facebook,instagram,,286305325299682
1691571964358858,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=1691571964358858&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Pido tu voto para terminar con el fraude y la corrupción, porque la gente está primero.
 #PrimeroLaGente",,,,2020-10-04,2020-10-14,FRI,450000,499999.0,1000,1499,USD,https://www.facebook.com/ads/library/?id=1691571964358858,facebook,instagram,,286305325299682
2568232426820825,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=2568232426820825&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan para salvar y crear nuevos empleos: 
1) Apoyo directo a sectores productivos 
2) Créditos accesibles a las microempresas 
3) En los empleos públicos vamos a valorar el mérito y no el color político. #PrimeroLaGente",,,Spot economía,2020-09-24,2020-09-28,Conéctica Ltda,20000,24999.0,0,99,USD,https://www.facebook.com/ads/library/?id=2568232426820825,facebook,instagram,,286305325299682
3629999197018798,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=3629999197018798&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan para salvar y crear nuevos empleos: 
1) Apoyo directo a sectores productivos 
2) Créditos accesibles a las microempresas 
3) En los empleos públicos vamos a valorar el mérito y no el color político. #PrimeroLaGente",,,Spot economía,2020-09-24,2020-09-28,Conéctica Ltda,20000,24999.0,0,99,USD,https://www.facebook.com/ads/library/?id=3629999197018798,facebook,instagram,,286305325299682
461891501443679,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=461891501443679&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan para salvar y crear nuevos empleos: 
1) Apoyo directo a sectores productivos 
2) Créditos accesibles a las microempresas 
3) En los empleos públicos vamos a valorar el mérito y no el color político. #PrimeroLaGente",,,Spot economía,2020-09-24,2020-09-29,Conéctica Ltda,40000,44999.0,0,99,USD,https://www.facebook.com/ads/library/?id=461891501443679,facebook,instagram,,286305325299682
725840585037376,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=725840585037376&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan para salvar y crear nuevos empleos: 
1) Apoyo directo a sectores productivos 
2) Créditos accesibles a las microempresas 
3) En los empleos públicos vamos a valorar el mérito y no el color político. #PrimeroLaGente",,,Spot economía,2020-09-24,2020-09-28,Conéctica Ltda,30000,34999.0,0,99,USD,https://www.facebook.com/ads/library/?id=725840585037376,facebook,instagram,,286305325299682
2428556207448499,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=2428556207448499&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan para salvar y crear nuevos empleos: 
1) Apoyo directo a sectores productivos 
2) Créditos accesibles a las microempresas 
3) En los empleos públicos vamos a valorar el mérito y no el color político. #PrimeroLaGente",,,Spot economía,2020-09-24,2020-09-28,Conéctica Ltda,30000,34999.0,0,99,USD,https://www.facebook.com/ads/library/?id=2428556207448499,facebook,instagram,,286305325299682
837045343707310,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=837045343707310&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan para salvar y crear nuevos empleos: 
1) Apoyo directo a sectores productivos 
2) Créditos accesibles a las microempresas 
3) En los empleos públicos vamos a valorar el mérito y no el color político. #PrimeroLaGente",,,Spot economía,2020-09-24,2020-09-29,Conéctica Ltda,150000,174999.0,300,399,USD,https://www.facebook.com/ads/library/?id=837045343707310,facebook,instagram,,286305325299682
393403848341920,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=393403848341920&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan para salvar y crear nuevos empleos: 
1) Apoyo directo a sectores productivos 
2) Créditos accesibles a las microempresas 
3) En los empleos públicos vamos a valorar el mérito y no el color político. #PrimeroLaGente",,,Spot economía,2020-09-24,2020-09-29,Conéctica Ltda,200000,249999.0,500,599,USD,https://www.facebook.com/ads/library/?id=393403848341920,facebook,instagram,,286305325299682
765928387309061,286305325299682,Carlos D. Mesa Gisbert,https://www.facebook.com/ads/archive/render_ad/?id=765928387309061&access_token=EAAGOv4XxRSMBAMgODWqacWb9FOVQYylknqWIniLygZA7igWjRu4AghyuKuCT2jQlhlg9tYzZBkfmZA47ZB7A1FaCjrd1RZCytFqQm5IwP1EZBxcMY5OwCcJN6KDXP9Rc3dU8ZAcSrCu1E2bUuHg9tBx2Vl61xUS1laWWEcC1ZC8Cwkqb5jLCHOH3ZBNT9IbFIN8bYSexG06thgHKdaLiQwuJxCCgxXFDb3GSyp3hm7BChwLwaj0drh6ZAY,"Tenemos un plan para salvar y crear nuevos empleos: 
1) Apoyo directo a sectores productivos 
2) Créditos accesibles a las microempresas 
3) En los empleos públicos vamos a valorar el mérito y no el color político. #PrimeroLaGente",,,Spot economía,2020-09-24,2020-09-29,Conéctica Ltda,200000,249999.0,500,599,USD,https://www.facebook.com/ads/library/?id=765928387309061,facebook,instagram,,286305325299682
